customernumber,Top Categories,Total Interactions
3863,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
3867,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
3868,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
3869,"[['Finance', 'Loans']]",1
3871,"[['Finance', 'Forex']]",1
3873,"[['Finance', 'Forex']]",1
3877,"[['Banking', 'Account Opening']]",1
3879,"[['Banking', 'Account Opening']]",1
3880,"[['Finance', 'Forex']]",1
3881,"[['Banking', 'Transfers']]",1
3884,"[['Finance', 'Forex']]",1
3885,"[['Finance', 'Stock Market']]",1
3887,"[['Finance', 'Loans'], ['Banking', 'Savings'], ['Banking', 'Transfers']]",4
3888,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",3
3889,"[['Finance', 'Loans']]",2
3890,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
3891,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
3892,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
3894,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
3896,"[['Banking', 'Transfers']]",1
3897,"[['Finance', 'Stock Market']]",1
3898,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
3899,"[['Banking', 'Savings']]",1
3900,"[['Finance', 'Loans']]",2
3901,"[['Finance', 'Forex']]",1
3902,"[['Finance', 'Forex']]",1
3903,"[['Banking', 'Savings']]",1
3904,"[['Finance', 'Forex']]",2
3906,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
3909,"[['Finance', 'Stock Market']]",1
3911,"[['Banking', 'Savings']]",1
3912,"[['Finance', 'Loans']]",1
3913,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
3914,"[['Banking', 'Account Opening']]",1
3915,"[['Finance', 'Forex']]",1
3917,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
3918,"[['Finance', 'Stock Market'], ['Banking', 'Transfers']]",3
3920,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
3921,"[['Banking', 'Savings']]",1
3923,"[['Finance', 'Loans']]",1
3924,"[['Finance', 'Loans']]",1
3925,"[['Finance', 'Forex']]",1
3926,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
3928,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
3929,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
3930,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
3931,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
3934,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
3935,"[['Banking', 'Savings']]",1
3936,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
3938,"[['Banking', 'Savings']]",1
3939,"[['Finance', 'Forex']]",1
3941,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
3943,"[['Banking', 'Account Opening']]",1
3944,"[['Finance', 'Forex']]",1
3945,"[['Finance', 'Loans']]",1
3947,"[['Finance', 'Forex']]",1
3948,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
3950,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
3951,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
3952,"[['Banking', 'Savings']]",1
3955,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Loans']]",3
3956,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
3957,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
3958,"[['Banking', 'Transfers']]",1
3959,"[['Banking', 'Transfers']]",2
3960,"[['Banking', 'Account Opening'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
3961,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
3964,"[['Banking', 'Transfers']]",1
3965,"[['Finance', 'Forex'], ['Banking', 'Account Opening'], ['Finance', 'Loans']]",4
3967,"[['Finance', 'Loans']]",1
3969,"[['Finance', 'Stock Market']]",1
3971,"[['Finance', 'Stock Market']]",1
3973,"[['Banking', 'Transfers']]",1
3974,"[['Finance', 'Forex']]",2
3975,"[['Finance', 'Forex']]",1
3976,"[['Finance', 'Stock Market']]",1
3977,"[['Finance', 'Loans']]",2
3980,"[['Finance', 'Stock Market']]",1
3982,"[['Finance', 'Forex']]",1
3983,"[['Finance', 'Forex']]",1
3984,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
3986,"[['Banking', 'Transfers']]",1
3987,"[['Finance', 'Stock Market']]",1
3989,"[['Finance', 'Forex']]",3
3991,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
3992,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
3994,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
3995,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
3996,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
3998,"[['Banking', 'Account Opening']]",1
3999,"[['Finance', 'Loans']]",1
4000,"[['Banking', 'Savings']]",1
4001,"[['Finance', 'Stock Market']]",1
4002,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
4003,"[['Finance', 'Loans']]",1
4004,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
4005,"[['Banking', 'Account Opening']]",1
4006,"[['Finance', 'Forex']]",1
4009,"[['Banking', 'Account Opening']]",1
4010,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4011,"[['Finance', 'Stock Market']]",2
4012,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4018,"[['Finance', 'Loans']]",1
4019,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4020,"[['Banking', 'Savings']]",1
4022,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4023,"[['Finance', 'Loans']]",1
4024,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
4025,"[['Banking', 'Transfers']]",1
4026,"[['Banking', 'Savings']]",1
4030,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
4031,"[['Finance', 'Forex']]",1
4032,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4034,"[['Finance', 'Stock Market']]",1
4035,"[['Finance', 'Forex']]",1
4037,"[['Finance', 'Forex']]",1
4038,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4041,"[['Finance', 'Loans']]",1
4043,"[['Banking', 'Savings']]",1
4046,"[['Finance', 'Forex'], ['Banking', 'Account Opening'], ['Finance', 'Loans']]",5
4049,"[['Finance', 'Loans']]",1
4050,"[['Finance', 'Forex']]",2
4052,"[['Finance', 'Loans']]",1
4053,"[['Finance', 'Forex']]",1
4054,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4055,"[['Finance', 'Stock Market']]",1
4056,"[['Finance', 'Forex']]",1
4057,"[['Finance', 'Stock Market']]",1
4059,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
4060,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4061,"[['Banking', 'Savings'], ['Finance', 'Loans']]",3
4062,"[['Finance', 'Stock Market']]",2
4064,"[['Banking', 'Transfers']]",1
4066,"[['Finance', 'Stock Market']]",1
4069,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4070,"[['Banking', 'Savings'], ['Finance', 'Stock Market'], ['Banking', 'Transfers']]",5
4074,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
4075,"[['Banking', 'Account Opening']]",1
4076,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
4077,"[['Finance', 'Forex']]",1
4078,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
4079,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
4080,"[['Finance', 'Loans']]",2
4082,"[['Finance', 'Stock Market']]",1
4083,"[['Finance', 'Forex']]",1
4084,"[['Finance', 'Forex']]",1
4085,"[['Finance', 'Forex']]",2
4086,"[['Finance', 'Loans']]",2
4089,"[['Finance', 'Loans']]",1
4091,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
4093,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
4094,"[['Finance', 'Loans']]",1
4095,"[['Banking', 'Account Opening']]",1
4096,"[['Finance', 'Stock Market']]",1
4097,"[['Finance', 'Forex']]",2
4103,"[['Finance', 'Loans'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",4
4108,"[['Banking', 'Account Opening']]",1
4110,"[['Banking', 'Account Opening']]",1
4113,"[['Finance', 'Stock Market']]",2
4116,"[['Finance', 'Stock Market']]",1
4120,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Loans']]",3
4121,"[['Finance', 'Loans']]",1
4123,"[['Finance', 'Loans']]",2
4124,"[['Finance', 'Forex']]",1
4125,"[['Banking', 'Transfers'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4126,"[['Finance', 'Stock Market']]",1
4127,"[['Finance', 'Forex']]",1
4128,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4130,"[['Banking', 'Transfers']]",1
4131,"[['Finance', 'Forex']]",1
4133,"[['Banking', 'Transfers']]",1
4134,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
4136,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4138,"[['Finance', 'Stock Market']]",1
4139,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
4140,"[['Finance', 'Loans'], ['Banking', 'Transfers']]",3
4143,"[['Banking', 'Transfers']]",1
4144,"[['Banking', 'Account Opening']]",1
4145,"[['Banking', 'Savings']]",1
4147,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4148,"[['Finance', 'Forex']]",1
4149,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
4150,"[['Finance', 'Forex']]",2
4151,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4152,"[['Finance', 'Loans']]",1
4153,"[['Finance', 'Stock Market']]",1
4155,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
4157,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
4158,"[['Finance', 'Forex']]",1
4159,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
4160,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
4161,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
4162,"[['Finance', 'Loans']]",1
4163,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4164,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
4165,"[['Finance', 'Forex']]",1
4166,"[['Finance', 'Loans']]",1
4167,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
4168,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
4169,"[['Banking', 'Savings']]",1
4170,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4171,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
4172,"[['Finance', 'Stock Market']]",1
4175,"[['Finance', 'Forex']]",1
4177,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
4178,"[['Finance', 'Stock Market'], ['Banking', 'Transfers'], ['Finance', 'Loans']]",4
4179,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
4181,"[['Finance', 'Stock Market']]",1
4184,"[['Finance', 'Forex']]",1
4185,"[['Finance', 'Stock Market']]",1
4186,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4187,"[['Banking', 'Account Opening']]",1
4189,"[['Finance', 'Loans']]",1
4190,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4191,"[['Finance', 'Loans']]",1
4193,"[['Finance', 'Forex']]",3
4194,"[['Finance', 'Stock Market']]",1
4195,"[['Finance', 'Loans']]",1
4196,"[['Finance', 'Forex']]",1
4197,"[['Finance', 'Stock Market']]",1
4200,"[['Finance', 'Loans']]",1
4202,"[['Finance', 'Forex']]",1
4203,"[['Finance', 'Loans']]",1
4205,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4207,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4209,"[['Finance', 'Stock Market']]",1
4210,"[['Finance', 'Forex']]",1
4211,"[['Finance', 'Stock Market']]",1
4212,"[['Banking', 'Savings']]",1
4213,"[['Finance', 'Stock Market']]",1
4215,"[['Finance', 'Stock Market']]",1
4217,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
4218,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
4219,"[['Finance', 'Loans']]",1
4220,"[['Finance', 'Stock Market']]",1
4221,"[['Finance', 'Stock Market']]",2
4224,"[['Banking', 'Account Opening']]",1
4225,"[['Banking', 'Transfers']]",1
4226,"[['Finance', 'Forex']]",1
4227,"[['Finance', 'Loans']]",2
4230,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4231,"[['Finance', 'Loans']]",1
4234,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4235,"[['Finance', 'Loans']]",1
4236,"[['Finance', 'Loans']]",2
4237,"[['Banking', 'Account Opening']]",1
4239,"[['Finance', 'Stock Market']]",2
4240,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
4241,"[['Banking', 'Account Opening']]",1
4242,"[['Finance', 'Loans']]",1
4245,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4246,"[['Finance', 'Loans']]",1
4247,"[['Banking', 'Account Opening']]",1
4248,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4253,"[['Finance', 'Stock Market']]",1
4254,"[['Finance', 'Stock Market']]",1
4256,"[['Banking', 'Savings']]",1
4257,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4258,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4260,"[['Finance', 'Stock Market']]",2
4261,"[['Finance', 'Stock Market']]",1
4263,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4265,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4266,"[['Finance', 'Forex']]",1
4267,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
4268,"[['Finance', 'Loans']]",1
4269,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
4270,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
4271,"[['Finance', 'Stock Market']]",1
4273,"[['Finance', 'Forex']]",1
4274,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Loans']]",3
4275,"[['Finance', 'Stock Market']]",1
4276,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4277,"[['Banking', 'Savings']]",1
4279,"[['Finance', 'Loans']]",1
4280,"[['Banking', 'Savings']]",1
4282,"[['Finance', 'Stock Market'], ['Banking', 'Transfers']]",4
4283,"[['Finance', 'Loans']]",1
4284,"[['Banking', 'Transfers']]",1
4287,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4288,"[['Banking', 'Account Opening']]",1
4291,"[['Banking', 'Account Opening']]",2
4293,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",4
4295,"[['Finance', 'Loans']]",1
4297,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Loans']]",3
4298,"[['Finance', 'Forex']]",1
4299,"[['Finance', 'Forex']]",1
4300,"[['Finance', 'Forex']]",1
4302,"[['Finance', 'Forex']]",1
4305,"[['Finance', 'Forex']]",1
4306,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4307,"[['Banking', 'Transfers']]",1
4308,"[['Finance', 'Stock Market']]",1
4309,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
4310,"[['Finance', 'Stock Market']]",1
4311,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
4312,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4313,"[['Finance', 'Stock Market']]",2
4314,"[['Finance', 'Loans']]",1
4315,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
4316,"[['Banking', 'Transfers']]",1
4317,"[['Finance', 'Stock Market']]",1
4318,"[['Finance', 'Forex']]",1
4320,"[['Finance', 'Loans']]",1
4322,"[['Finance', 'Forex']]",2
4324,"[['Finance', 'Loans']]",2
4325,"[['Finance', 'Loans']]",1
4326,"[['Finance', 'Loans']]",1
4327,"[['Banking', 'Savings']]",1
4330,"[['Finance', 'Loans'], ['Banking', 'Savings'], ['Finance', 'Stock Market']]",4
4332,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
4334,"[['Finance', 'Loans']]",1
4336,"[['Finance', 'Stock Market']]",1
4337,"[['Banking', 'Transfers']]",1
4338,"[['Finance', 'Forex']]",1
4341,"[['Banking', 'Account Opening']]",1
4343,"[['Banking', 'Transfers']]",1
4344,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4345,"[['Banking', 'Savings']]",1
4348,"[['Finance', 'Forex']]",1
4349,"[['Finance', 'Stock Market']]",1
4350,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4351,"[['Finance', 'Forex']]",1
4354,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4356,"[['Finance', 'Stock Market']]",1
4357,"[['Finance', 'Stock Market']]",1
4359,"[['Finance', 'Forex']]",1
4360,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Loans']]",3
4362,"[['Finance', 'Stock Market']]",1
4363,"[['Finance', 'Forex']]",2
4364,"[['Banking', 'Savings']]",2
4369,"[['Finance', 'Forex']]",1
4370,"[['Finance', 'Stock Market']]",1
4372,"[['Banking', 'Account Opening']]",1
4373,"[['Finance', 'Loans'], ['Banking', 'Transfers'], ['Finance', 'Stock Market']]",4
4374,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
4377,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
4378,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4379,"[['Finance', 'Loans']]",1
4380,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4382,"[['Finance', 'Stock Market']]",1
4384,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
4385,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4386,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4388,"[['Finance', 'Forex']]",1
4389,"[['Finance', 'Loans']]",2
4390,"[['Finance', 'Stock Market']]",1
4391,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
4393,"[['Banking', 'Transfers']]",1
4394,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
4395,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
4396,"[['Finance', 'Stock Market']]",1
4397,"[['Finance', 'Loans']]",1
4398,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4400,"[['Finance', 'Stock Market']]",1
4401,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4402,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4403,"[['Finance', 'Stock Market']]",1
4404,"[['Finance', 'Forex']]",1
4406,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
4407,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4408,"[['Finance', 'Loans']]",1
4409,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4410,"[['Finance', 'Stock Market']]",1
4411,"[['Finance', 'Loans']]",1
4412,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
4414,"[['Finance', 'Loans']]",1
4416,"[['Finance', 'Forex']]",1
4417,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
4419,"[['Finance', 'Stock Market']]",2
4420,"[['Finance', 'Loans']]",1
4421,"[['Finance', 'Stock Market'], ['Banking', 'Transfers']]",3
4422,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
4423,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
4424,"[['Finance', 'Forex'], ['Banking', 'Savings'], ['Finance', 'Loans']]",4
4425,"[['Banking', 'Savings']]",1
4426,"[['Banking', 'Savings'], ['Banking', 'Transfers']]",2
4427,"[['Finance', 'Forex']]",1
4428,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
4431,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
4433,"[['Finance', 'Loans']]",1
4435,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4437,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Loans']]",3
4441,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4442,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4444,"[['Finance', 'Stock Market']]",2
4446,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4447,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4450,"[['Finance', 'Loans']]",1
4451,"[['Finance', 'Stock Market']]",1
4453,"[['Banking', 'Transfers']]",1
4454,"[['Finance', 'Stock Market']]",1
4455,"[['Finance', 'Loans']]",1
4456,"[['Banking', 'Account Opening']]",1
4458,"[['Finance', 'Forex'], ['Banking', 'Savings']]",3
4459,"[['Banking', 'Savings'], ['Finance', 'Forex']]",3
4461,"[['Finance', 'Stock Market']]",1
4462,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
4463,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4466,"[['Finance', 'Stock Market']]",1
4468,"[['Banking', 'Account Opening']]",1
4469,"[['Banking', 'Savings']]",1
4471,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4472,"[['Finance', 'Forex']]",1
4474,"[['Finance', 'Forex']]",1
4475,"[['Finance', 'Loans'], ['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",4
4476,"[['Finance', 'Loans']]",2
4477,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
4479,"[['Finance', 'Stock Market']]",1
4481,"[['Finance', 'Loans'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",4
4484,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
4485,"[['Finance', 'Stock Market']]",1
4487,"[['Finance', 'Stock Market']]",1
4490,"[['Finance', 'Loans']]",1
4491,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4492,"[['Finance', 'Loans']]",1
4494,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4495,"[['Finance', 'Forex']]",1
4497,"[['Finance', 'Forex']]",1
4498,"[['Banking', 'Account Opening']]",1
4501,"[['Finance', 'Stock Market']]",2
4502,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
4503,"[['Finance', 'Forex'], ['Banking', 'Savings']]",4
4505,"[['Banking', 'Transfers']]",1
4506,"[['Finance', 'Forex']]",1
4507,"[['Finance', 'Forex']]",1
4508,"[['Finance', 'Forex'], ['Banking', 'Savings']]",3
4511,"[['Finance', 'Stock Market']]",1
4512,"[['Finance', 'Forex']]",1
4514,"[['Banking', 'Transfers']]",1
4515,"[['Finance', 'Stock Market']]",1
4516,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4517,"[['Banking', 'Savings'], ['Finance', 'Loans']]",3
4518,"[['Finance', 'Forex']]",1
4519,"[['Banking', 'Savings']]",1
4522,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4524,"[['Banking', 'Savings']]",1
4525,"[['Finance', 'Forex']]",1
4526,"[['Finance', 'Stock Market']]",2
4527,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
4530,"[['Banking', 'Savings'], ['Finance', 'Loans']]",3
4531,"[['Finance', 'Forex']]",1
4532,"[['Finance', 'Stock Market']]",1
4533,"[['Banking', 'Account Opening']]",1
