customernumber,notification_id,response_time,response_type
5285,3574,11,dismissed
8952,3575,60,opened
2630,3576,11,opened
7332,3577,1,opened
8819,3578,51,ignored
3744,3579,24,ignored
2993,3580,52,opened
5292,3581,31,opened
4136,3582,17,ignored
4845,3583,42,opened
8474,3584,25,opened
9609,3585,4,dismissed
6288,3586,8,opened
9327,3587,44,dismissed
4272,3588,33,opened
9717,3589,6,ignored
7058,3590,25,opened
3389,3591,48,dismissed
5551,3592,7,opened
7348,3593,40,opened
8841,3594,1,ignored
2823,3595,51,ignored
9846,3596,21,ignored
6808,3597,12,dismissed
8505,3598,43,opened
9360,3599,15,opened
9176,3600,55,opened
3803,3601,10,ignored
2313,3602,44,ignored
8065,3603,10,opened
9328,3604,13,opened
8770,3605,48,dismissed
7195,3606,13,opened
2080,3607,6,opened
4360,3608,3,dismissed
3107,3609,52,ignored
9383,3610,36,opened
5826,3611,22,opened
1738,3612,50,dismissed
1326,3613,45,ignored
1581,3614,26,opened
2025,3615,6,ignored
1708,3616,24,dismissed
4237,3617,42,dismissed
1064,3618,31,dismissed
9442,3619,5,dismissed
2773,3620,42,ignored
5331,3621,56,opened
1725,3622,27,opened
6958,3623,6,ignored
3798,3624,1,ignored
5256,3625,42,opened
7230,3626,25,dismissed
7834,3627,59,opened
4703,3628,10,ignored
3258,3629,42,ignored
5766,3630,28,opened
3016,3631,49,ignored
2934,3632,53,ignored
1148,3633,39,dismissed
2687,3634,16,ignored
7029,3635,30,dismissed
5558,3636,8,opened
2469,3637,58,dismissed
2954,3638,51,opened
9826,3639,42,dismissed
4888,3640,28,opened
2847,3641,19,opened
9604,3642,25,opened
2008,3643,43,opened
9465,3644,48,dismissed
3827,3645,21,dismissed
5384,3646,18,ignored
5806,3647,18,ignored
5486,3648,29,ignored
1590,3649,13,opened
3648,3650,20,ignored
4480,3651,12,ignored
4553,3652,6,opened
7874,3653,60,ignored
5899,3654,23,ignored
6927,3655,19,ignored
3739,3656,36,dismissed
5419,3657,24,opened
4392,3658,58,dismissed
4197,3659,31,ignored
2391,3660,11,dismissed
7881,3661,47,ignored
8009,3662,29,ignored
6159,3663,22,opened
9219,3664,9,ignored
6832,3665,45,dismissed
4133,3666,12,opened
7094,3667,45,opened
4869,3668,35,dismissed
9378,3669,29,dismissed
3519,3670,34,opened
9364,3671,59,ignored
4384,3672,49,ignored
5544,3673,5,dismissed
5398,3674,58,ignored
6528,3675,1,dismissed
1044,3676,12,opened
4795,3677,23,ignored
6527,3678,43,dismissed
5817,3679,31,dismissed
1873,3680,57,opened
4867,3681,30,opened
1532,3682,5,dismissed
5178,3683,57,ignored
7169,3684,23,dismissed
3121,3685,40,dismissed
8294,3686,59,dismissed
3538,3687,47,dismissed
5292,3688,29,dismissed
2389,3689,37,opened
8341,3690,12,dismissed
5134,3691,35,dismissed
2683,3692,21,ignored
2227,3693,29,opened
9678,3694,3,ignored
8805,3695,3,dismissed
9194,3696,53,opened
3603,3697,36,dismissed
4725,3698,38,dismissed
3286,3699,30,opened
2092,3700,15,opened
3659,3701,30,ignored
7957,3702,20,dismissed
1707,3703,46,dismissed
8086,3704,47,dismissed
5354,3705,46,ignored
1181,3706,49,opened
2997,3707,38,opened
8417,3708,28,dismissed
2893,3709,11,dismissed
6751,3710,13,ignored
5035,3711,13,opened
4519,3712,5,ignored
4393,3713,50,dismissed
6942,3714,28,opened
1805,3715,12,ignored
9402,3716,44,dismissed
1751,3717,12,dismissed
5460,3718,30,ignored
3731,3719,1,opened
6441,3720,43,dismissed
6702,3721,9,ignored
9880,3722,16,opened
7577,3723,52,opened
1644,3724,32,opened
1408,3725,33,dismissed
4727,3726,46,ignored
1682,3727,11,opened
7357,3728,39,opened
6125,3729,34,ignored
3091,3730,60,dismissed
7440,3731,48,ignored
5307,3732,34,opened
2484,3733,35,opened
1073,3734,45,ignored
8060,3735,59,opened
4588,3736,41,opened
6966,3737,56,dismissed
5812,3738,6,ignored
9940,3739,25,opened
6870,3740,11,dismissed
3941,3741,32,ignored
6062,3742,3,ignored
1507,3743,32,ignored
9708,3744,57,opened
2890,3745,30,dismissed
2157,3746,49,dismissed
9838,3747,30,ignored
6451,3748,36,opened
6485,3749,19,opened
1133,3750,2,ignored
5073,3751,8,opened
5729,3752,45,ignored
2857,3753,54,ignored
3038,3754,55,ignored
7495,3755,11,dismissed
1343,3756,49,opened
4884,3757,11,dismissed
6731,3758,57,opened
3080,3759,23,ignored
6694,3760,55,opened
1912,3761,59,dismissed
4199,3762,50,ignored
1349,3763,51,ignored
5284,3764,37,dismissed
6120,3765,33,ignored
6735,3766,35,opened
2772,3767,26,opened
8821,3768,1,opened
7587,3769,11,ignored
1310,3770,23,dismissed
8519,3771,40,ignored
6816,3772,40,opened
9472,3773,9,dismissed
4691,3774,29,ignored
2769,3775,48,dismissed
1805,3776,23,dismissed
2329,3777,4,dismissed
7900,3778,9,ignored
4273,3779,47,ignored
1228,3780,43,ignored
5673,3781,37,ignored
7912,3782,53,dismissed
1699,3783,57,opened
7844,3784,57,ignored
5137,3785,46,opened
8605,3786,31,opened
7747,3787,32,opened
1930,3788,46,ignored
3649,3789,17,ignored
6328,3790,54,dismissed
7599,3791,60,opened
3574,3792,36,ignored
3055,3793,2,dismissed
1174,3794,20,opened
2289,3795,51,dismissed
8827,3796,51,opened
2451,3797,38,ignored
3281,3798,9,opened
8377,3799,20,opened
5793,3800,49,ignored
7779,3801,36,dismissed
4530,3802,28,ignored
8873,3803,21,dismissed
8511,3804,60,dismissed
9880,3805,2,dismissed
6151,3806,56,opened
2008,3807,57,opened
3966,3808,16,dismissed
7985,3809,24,opened
1673,3810,22,dismissed
8188,3811,22,ignored
3635,3812,21,ignored
6744,3813,49,opened
2418,3814,18,ignored
5066,3815,20,dismissed
4816,3816,28,opened
1847,3817,18,dismissed
2576,3818,38,ignored
2707,3819,44,opened
2030,3820,11,dismissed
9143,3821,4,dismissed
8301,3822,45,dismissed
7993,3823,1,dismissed
3534,3824,34,opened
6056,3825,32,dismissed
2740,3826,7,opened
9509,3827,54,opened
8109,3828,6,dismissed
1801,3829,14,dismissed
1931,3830,18,ignored
9646,3831,17,dismissed
5453,3832,38,opened
7688,3833,21,dismissed
1931,3834,56,opened
5547,3835,15,ignored
4265,3836,18,opened
4060,3837,35,opened
6154,3838,23,ignored
9397,3839,23,opened
1068,3840,53,dismissed
1621,3841,23,dismissed
9272,3842,42,dismissed
9320,3843,42,dismissed
3371,3844,57,opened
1300,3845,51,ignored
6438,3846,32,dismissed
3882,3847,23,ignored
6955,3848,45,ignored
8228,3849,11,ignored
5777,3850,55,ignored
3761,3851,11,ignored
9257,3852,59,ignored
8029,3853,32,ignored
7298,3854,50,ignored
3075,3855,37,opened
5531,3856,60,ignored
7716,3857,15,opened
3090,3858,28,dismissed
6398,3859,49,opened
5012,3860,52,opened
7442,3861,10,opened
9796,3862,5,opened
4070,3863,43,dismissed
4295,3864,3,opened
2752,3865,32,opened
4216,3866,9,dismissed
2739,3867,42,ignored
5598,3868,57,dismissed
2204,3869,5,ignored
3977,3870,8,opened
7884,3871,42,opened
1350,3872,14,ignored
1971,3873,35,opened
9845,3874,35,ignored
3111,3875,4,dismissed
6053,3876,30,ignored
3946,3877,3,opened
2711,3878,12,opened
8039,3879,32,opened
2492,3880,39,opened
2805,3881,56,dismissed
9028,3882,30,ignored
1732,3883,3,opened
3862,3884,49,ignored
1020,3885,32,ignored
8348,3886,40,opened
1921,3887,34,dismissed
2511,3888,47,opened
6089,3889,23,opened
1964,3890,42,dismissed
4220,3891,40,dismissed
1996,3892,4,ignored
8766,3893,43,ignored
2093,3894,30,opened
1484,3895,40,opened
2789,3896,13,ignored
3563,3897,33,opened
6540,3898,52,ignored
8170,3899,4,ignored
2747,3900,39,opened
9101,3901,36,dismissed
9616,3902,43,dismissed
3917,3903,50,opened
2505,3904,57,dismissed
1060,3905,5,ignored
8797,3906,40,ignored
7512,3907,7,ignored
3441,3908,59,dismissed
7834,3909,10,opened
3497,3910,28,dismissed
7785,3911,13,dismissed
9156,3912,28,ignored
1621,3913,2,dismissed
8712,3914,60,opened
6742,3915,33,opened
1385,3916,47,ignored
4514,3917,8,opened
5179,3918,28,ignored
7001,3919,44,opened
4687,3920,13,dismissed
5900,3921,47,opened
7484,3922,37,opened
9083,3923,38,dismissed
1818,3924,29,opened
5392,3925,6,opened
6823,3926,12,opened
9847,3927,16,ignored
9279,3928,31,opened
4827,3929,1,opened
1897,3930,39,dismissed
6489,3931,40,ignored
9664,3932,6,opened
3574,3933,25,dismissed
1354,3934,25,opened
9264,3935,34,ignored
3498,3936,13,ignored
3309,3937,58,dismissed
4721,3938,28,dismissed
9989,3939,49,dismissed
9184,3940,53,ignored
4947,3941,55,dismissed
2013,3942,46,opened
5992,3943,41,ignored
2799,3944,50,opened
6810,3945,1,ignored
5031,3946,16,opened
9417,3947,18,ignored
6181,3948,51,dismissed
6478,3949,52,ignored
4941,3950,21,opened
3390,3951,14,opened
3596,3952,60,opened
6412,3953,49,dismissed
7799,3954,9,ignored
8311,3955,28,dismissed
4222,3956,39,opened
7447,3957,43,ignored
4353,3958,46,dismissed
1951,3959,25,opened
5427,3960,27,ignored
1198,3961,29,opened
6969,3962,25,ignored
9370,3963,33,opened
6221,3964,26,dismissed
5205,3965,48,dismissed
3132,3966,41,ignored
2280,3967,22,opened
5049,3968,22,dismissed
8706,3969,3,opened
8858,3970,7,dismissed
5951,3971,56,dismissed
7594,3972,16,ignored
5664,3973,9,dismissed
9994,3974,6,opened
9614,3975,19,dismissed
1786,3976,36,opened
3472,3977,50,ignored
8048,3978,27,ignored
6971,3979,4,dismissed
3199,3980,36,dismissed
2250,3981,2,ignored
6754,3982,9,ignored
4670,3983,51,opened
1313,3984,54,ignored
7813,3985,34,ignored
8760,3986,32,opened
2666,3987,47,dismissed
5878,3988,51,opened
5938,3989,16,opened
8360,3990,17,opened
6363,3991,31,ignored
2556,3992,46,dismissed
6967,3993,38,ignored
4378,3994,45,ignored
2591,3995,16,opened
8921,3996,19,dismissed
7306,3997,34,dismissed
2289,3998,46,dismissed
6008,3999,47,dismissed
6779,4000,41,ignored
5861,4001,11,dismissed
3991,4002,18,ignored
4960,4003,18,opened
3468,4004,51,dismissed
7978,4005,18,opened
6970,4006,60,dismissed
5753,4007,21,opened
3338,4008,55,ignored
3134,4009,6,ignored
9902,4010,33,opened
2332,4011,51,dismissed
9548,4012,8,dismissed
5539,4013,24,opened
5406,4014,17,dismissed
8043,4015,42,dismissed
9430,4016,9,ignored
5284,4017,18,ignored
5946,4018,36,opened
5130,4019,40,ignored
6140,4020,38,ignored
5927,4021,18,ignored
1858,4022,18,ignored
6001,4023,1,opened
7467,4024,35,opened
8859,4025,40,ignored
6324,4026,39,opened
6806,4027,21,ignored
5576,4028,41,opened
5821,4029,8,ignored
7088,4030,37,ignored
4332,4031,2,opened
2175,4032,39,ignored
8498,4033,20,ignored
6046,4034,24,ignored
5108,4035,26,dismissed
4975,4036,25,opened
5530,4037,37,opened
9872,4038,27,opened
7287,4039,47,opened
3826,4040,36,ignored
4065,4041,13,dismissed
4882,4042,59,ignored
7177,4043,9,dismissed
8757,4044,12,ignored
1149,4045,40,dismissed
1804,4046,41,opened
1951,4047,52,ignored
8652,4048,53,ignored
6134,4049,11,opened
3063,4050,47,ignored
6421,4051,31,dismissed
6162,4052,56,opened
4527,4053,22,opened
9750,4054,9,dismissed
2020,4055,4,dismissed
4130,4056,47,opened
4065,4057,28,dismissed
4450,4058,51,dismissed
1033,4059,20,opened
2056,4060,31,ignored
6277,4061,33,ignored
2557,4062,57,ignored
2122,4063,37,dismissed
4391,4064,51,ignored
3338,4065,8,dismissed
8374,4066,42,ignored
1046,4067,16,ignored
6738,4068,28,ignored
5294,4069,43,opened
6550,4070,25,opened
1317,4071,31,opened
3344,4072,54,ignored
9808,4073,22,opened
8915,4074,10,opened
9729,4075,32,dismissed
9021,4076,52,dismissed
7003,4077,30,ignored
8090,4078,12,ignored
5002,4079,9,ignored
6672,4080,6,ignored
5670,4081,3,opened
1648,4082,9,opened
3536,4083,20,ignored
6187,4084,40,ignored
2570,4085,53,opened
8517,4086,11,opened
9359,4087,55,dismissed
8627,4088,37,ignored
5639,4089,41,ignored
6568,4090,3,dismissed
7779,4091,10,opened
8764,4092,35,dismissed
8737,4093,60,opened
6824,4094,4,dismissed
8900,4095,22,ignored
4284,4096,13,opened
9771,4097,36,opened
1752,4098,44,ignored
1912,4099,32,ignored
1958,4100,20,dismissed
2625,4101,55,dismissed
2984,4102,41,opened
9003,4103,16,ignored
2328,4104,13,dismissed
5695,4105,43,dismissed
3316,4106,11,dismissed
1564,4107,59,ignored
3586,4108,53,ignored
3215,4109,41,ignored
4922,4110,56,dismissed
1888,4111,6,opened
3574,4112,54,dismissed
1994,4113,21,opened
8826,4114,22,opened
7572,4115,25,opened
6923,4116,38,opened
1532,4117,21,dismissed
1793,4118,16,opened
6045,4119,27,opened
1082,4120,59,opened
7484,4121,50,ignored
7787,4122,7,opened
3843,4123,13,dismissed
2178,4124,15,ignored
9897,4125,25,dismissed
3131,4126,41,dismissed
6194,4127,11,dismissed
8590,4128,43,dismissed
6843,4129,37,dismissed
8098,4130,40,opened
8907,4131,47,ignored
1037,4132,16,opened
7496,4133,17,dismissed
6064,4134,32,dismissed
8199,4135,52,dismissed
6746,4136,2,ignored
8234,4137,7,dismissed
5402,4138,34,ignored
5304,4139,38,ignored
4880,4140,36,ignored
7246,4141,25,ignored
1318,4142,10,dismissed
8033,4143,34,opened
1020,4144,17,opened
5411,4145,46,dismissed
7922,4146,4,opened
7851,4147,39,opened
8095,4148,37,dismissed
4131,4149,36,opened
5881,4150,1,dismissed
2819,4151,29,ignored
5823,4152,58,ignored
6798,4153,46,dismissed
1335,4154,6,dismissed
2977,4155,57,dismissed
7788,4156,60,dismissed
3116,4157,26,dismissed
7258,4158,58,dismissed
4913,4159,37,ignored
6708,4160,19,opened
3270,4161,49,opened
4295,4162,18,opened
9954,4163,38,opened
3277,4164,45,ignored
6207,4165,13,ignored
6858,4166,34,ignored
2198,4167,25,dismissed
7957,4168,32,ignored
6399,4169,41,ignored
1722,4170,46,ignored
4791,4171,9,dismissed
7946,4172,38,ignored
9642,4173,26,opened
7358,4174,25,ignored
1682,4175,12,ignored
5283,4176,48,ignored
3813,4177,35,opened
9980,4178,43,opened
1504,4179,59,opened
9081,4180,53,ignored
9693,4181,53,dismissed
4320,4182,40,ignored
3533,4183,56,ignored
9206,4184,28,opened
9581,4185,14,dismissed
2466,4186,57,dismissed
5242,4187,19,opened
9539,4188,14,dismissed
7025,4189,22,opened
2585,4190,50,ignored
8752,4191,15,ignored
7618,4192,18,opened
3188,4193,54,dismissed
8174,4194,24,opened
9184,4195,19,ignored
5053,4196,45,opened
6348,4197,35,opened
5985,4198,46,dismissed
3194,4199,40,ignored
1362,4200,55,dismissed
5142,4201,21,opened
5880,4202,6,dismissed
2065,4203,19,opened
1698,4204,15,dismissed
2447,4205,41,opened
9862,4206,11,ignored
8291,4207,28,ignored
6105,4208,46,ignored
5890,4209,32,dismissed
5723,4210,6,dismissed
5321,4211,2,ignored
5657,4212,38,ignored
1931,4213,34,dismissed
2949,4214,45,dismissed
2292,4215,51,ignored
4974,4216,49,ignored
5816,4217,42,opened
9543,4218,10,ignored
9146,4219,37,ignored
8319,4220,38,ignored
8111,4221,37,ignored
3745,4222,45,opened
1724,4223,17,dismissed
8070,4224,52,ignored
2929,4225,36,ignored
5334,4226,56,opened
4088,4227,8,dismissed
4357,4228,18,ignored
2276,4229,51,opened
7231,4230,2,ignored
9840,4231,7,ignored
7170,4232,40,ignored
4648,4233,53,ignored
3879,4234,60,opened
4773,4235,32,dismissed
7881,4236,53,dismissed
6014,4237,53,opened
7948,4238,39,dismissed
5910,4239,42,ignored
4404,4240,53,ignored
2151,4241,10,opened
5142,4242,32,opened
5015,4243,57,opened
2986,4244,59,ignored
9089,4245,54,dismissed
6951,4246,27,opened
9709,4247,48,ignored
5542,4248,19,opened
9334,4249,13,ignored
9610,4250,39,dismissed
7802,4251,10,ignored
5898,4252,6,opened
2408,4253,16,ignored
6360,4254,27,opened
5639,4255,14,ignored
8451,4256,4,opened
1462,4257,20,dismissed
9093,4258,53,dismissed
2520,4259,17,dismissed
2073,4260,1,opened
8745,4261,41,ignored
4161,4262,24,ignored
1759,4263,21,dismissed
6153,4264,44,opened
4178,4265,22,opened
8276,4266,59,dismissed
2736,4267,51,ignored
5951,4268,38,opened
7910,4269,9,ignored
8384,4270,25,dismissed
1489,4271,27,dismissed
2748,4272,36,opened
4763,4273,13,opened
6428,4274,13,opened
9941,4275,9,ignored
9026,4276,12,dismissed
5446,4277,17,opened
1084,4278,51,dismissed
6247,4279,10,opened
5812,4280,39,ignored
4703,4281,48,opened
1835,4282,55,opened
6223,4283,57,ignored
3745,4284,36,ignored
8827,4285,3,dismissed
3162,4286,60,opened
3705,4287,18,opened
3969,4288,49,opened
1810,4289,50,dismissed
5845,4290,3,opened
4806,4291,18,opened
2199,4292,34,ignored
3355,4293,39,ignored
8904,4294,25,opened
5183,4295,30,dismissed
1444,4296,56,dismissed
1587,4297,29,opened
9253,4298,41,opened
9395,4299,59,opened
3646,4300,14,dismissed
8793,4301,54,opened
1583,4302,39,ignored
6246,4303,57,ignored
9910,4304,36,dismissed
3608,4305,47,dismissed
2475,4306,39,ignored
7160,4307,41,opened
8703,4308,43,dismissed
8289,4309,35,opened
2514,4310,31,ignored
8511,4311,43,dismissed
7712,4312,8,ignored
1673,4313,14,ignored
5653,4314,60,ignored
9694,4315,57,dismissed
7769,4316,20,opened
6288,4317,27,opened
3276,4318,43,ignored
8812,4319,11,ignored
6536,4320,48,dismissed
4197,4321,29,dismissed
8457,4322,32,dismissed
4254,4323,57,ignored
3429,4324,33,dismissed
4167,4325,9,dismissed
1165,4326,41,opened
8401,4327,8,ignored
3825,4328,8,ignored
6668,4329,17,dismissed
1967,4330,39,opened
4190,4331,9,dismissed
9149,4332,4,dismissed
6559,4333,41,dismissed
9247,4334,4,ignored
7309,4335,46,opened
8617,4336,6,dismissed
1528,4337,47,dismissed
2253,4338,7,opened
8912,4339,58,ignored
1440,4340,49,ignored
3792,4341,8,dismissed
9243,4342,17,ignored
3927,4343,40,ignored
6038,4344,7,ignored
2430,4345,50,dismissed
5536,4346,25,ignored
6548,4347,20,dismissed
1786,4348,46,dismissed
7785,4349,46,ignored
4557,4350,40,dismissed
1180,4351,31,ignored
5136,4352,11,dismissed
6051,4353,49,opened
5740,4354,56,ignored
6229,4355,54,opened
6696,4356,40,dismissed
1890,4357,10,dismissed
2311,4358,1,ignored
1668,4359,3,opened
6070,4360,31,dismissed
7913,4361,7,ignored
6132,4362,16,ignored
5462,4363,47,opened
8194,4364,60,ignored
3733,4365,23,ignored
7902,4366,10,dismissed
8769,4367,39,ignored
6940,4368,6,dismissed
3755,4369,59,dismissed
2988,4370,19,opened
9040,4371,27,ignored
8750,4372,23,dismissed
2580,4373,26,opened
9418,4374,39,dismissed
2748,4375,8,opened
9971,4376,59,dismissed
6967,4377,4,opened
9879,4378,41,ignored
1099,4379,12,dismissed
4980,4380,50,ignored
9743,4381,29,opened
5770,4382,9,opened
5816,4383,24,ignored
8891,4384,15,ignored
1261,4385,30,opened
9562,4386,35,dismissed
7643,4387,15,opened
4292,4388,20,dismissed
5512,4389,36,ignored
2153,4390,43,ignored
9549,4391,24,dismissed
2508,4392,59,dismissed
5708,4393,36,opened
4368,4394,46,ignored
7590,4395,49,dismissed
6396,4396,59,opened
2686,4397,41,opened
7230,4398,50,dismissed
3021,4399,30,dismissed
1943,4400,50,ignored
1656,4401,45,ignored
9614,4402,13,ignored
8351,4403,8,ignored
5003,4404,37,ignored
9581,4405,21,ignored
4858,4406,27,ignored
2649,4407,29,opened
1334,4408,36,ignored
5014,4409,7,dismissed
4754,4410,10,opened
6291,4411,10,opened
1183,4412,2,ignored
2638,4413,4,dismissed
7012,4414,28,ignored
2162,4415,56,opened
6439,4416,2,ignored
6623,4417,26,opened
6112,4418,28,dismissed
4392,4419,14,ignored
4989,4420,50,ignored
9579,4421,44,ignored
2893,4422,16,opened
4511,4423,15,opened
2535,4424,3,ignored
5254,4425,4,dismissed
9629,4426,23,dismissed
9524,4427,1,opened
3248,4428,22,dismissed
2972,4429,51,opened
7915,4430,41,opened
3533,4431,4,dismissed
1223,4432,8,ignored
5041,4433,29,opened
1680,4434,26,ignored
7590,4435,9,dismissed
4969,4436,33,dismissed
5183,4437,33,opened
5531,4438,40,dismissed
6488,4439,37,dismissed
2807,4440,55,opened
7542,4441,4,opened
4353,4442,39,dismissed
6073,4443,41,dismissed
2508,4444,21,opened
7283,4445,52,dismissed
7056,4446,12,ignored
3564,4447,39,opened
8371,4448,51,ignored
5387,4449,54,dismissed
1891,4450,41,ignored
2119,4451,57,opened
3167,4452,10,dismissed
6100,4453,42,ignored
2521,4454,40,opened
1679,4455,17,dismissed
8654,4456,16,ignored
4112,4457,51,ignored
7861,4458,31,ignored
9969,4459,35,opened
1112,4460,58,dismissed
3969,4461,48,opened
2955,4462,44,ignored
9435,4463,29,opened
2260,4464,48,opened
8465,4465,7,dismissed
7317,4466,32,opened
8454,4467,36,ignored
5683,4468,49,opened
3540,4469,58,opened
9260,4470,39,dismissed
1062,4471,19,ignored
3080,4472,15,dismissed
8808,4473,41,dismissed
6529,4474,6,dismissed
6139,4475,4,opened
3264,4476,31,opened
8174,4477,37,ignored
4008,4478,20,ignored
1017,4479,12,dismissed
6650,4480,45,ignored
4698,4481,60,dismissed
3594,4482,33,ignored
4559,4483,31,ignored
6757,4484,37,opened
3196,4485,5,ignored
3740,4486,6,opened
5891,4487,18,opened
1152,4488,40,opened
9722,4489,32,opened
9318,4490,47,opened
3730,4491,15,ignored
7443,4492,8,dismissed
6622,4493,42,ignored
5663,4494,26,ignored
8521,4495,16,ignored
2553,4496,21,ignored
4493,4497,44,ignored
7397,4498,7,opened
1754,4499,16,ignored
9805,4500,51,ignored
5541,4501,38,dismissed
2329,4502,29,ignored
3961,4503,48,ignored
5030,4504,41,opened
1458,4505,32,dismissed
2023,4506,47,ignored
1395,4507,37,opened
4304,4508,58,opened
1753,4509,46,ignored
2068,4510,31,dismissed
5018,4511,2,ignored
3188,4512,35,ignored
5733,4513,22,dismissed
1107,4514,2,dismissed
4599,4515,28,ignored
9321,4516,10,opened
3567,4517,30,ignored
7807,4518,8,ignored
6803,4519,56,dismissed
2781,4520,38,dismissed
1595,4521,52,ignored
4457,4522,43,dismissed
5001,4523,32,opened
4729,4524,20,ignored
5890,4525,55,ignored
7252,4526,43,opened
7463,4527,48,ignored
3666,4528,16,ignored
9062,4529,40,ignored
2376,4530,17,ignored
5489,4531,49,opened
8725,4532,45,opened
2963,4533,27,ignored
3517,4534,4,ignored
8307,4535,56,dismissed
6352,4536,40,ignored
