customernumber,Top Categories,Total Interactions
4202,"[['Finance', 'Forex'], ['Banking', 'Transfers'], ['Finance', 'Stock Market']]",4
4203,"[['Finance', 'Loans']]",1
4204,"[['Banking', 'Transfers']]",1
4206,"[['Finance', 'Stock Market']]",1
4209,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
4210,"[['Banking', 'Savings']]",1
4211,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4212,"[['Banking', 'Savings'], ['Banking', 'Account Opening']]",3
4214,"[['Finance', 'Forex']]",2
4215,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
4218,"[['Banking', 'Account Opening'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4219,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4220,"[['Banking', 'Savings']]",1
4221,"[['Banking', 'Savings']]",1
4222,"[['Banking', 'Transfers']]",1
4223,"[['Finance', 'Forex']]",1
4224,"[['Finance', 'Forex']]",1
4226,"[['Finance', 'Stock Market']]",1
4227,"[['Banking', 'Transfers']]",1
4228,"[['Finance', 'Loans']]",1
4230,"[['Banking', 'Savings']]",1
4231,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4232,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
4234,"[['Finance', 'Forex']]",1
4235,"[['Banking', 'Transfers']]",1
4236,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4238,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4239,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4243,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
4244,"[['Finance', 'Forex']]",1
4245,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4246,"[['Finance', 'Loans']]",2
4247,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
4248,"[['Finance', 'Loans']]",1
4249,"[['Finance', 'Forex']]",2
4250,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",4
4251,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4252,"[['Finance', 'Stock Market']]",1
4253,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
4254,"[['Banking', 'Transfers'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4255,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
4256,"[['Banking', 'Transfers']]",1
4257,"[['Finance', 'Forex']]",1
4259,"[['Finance', 'Loans']]",1
4261,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4262,"[['Finance', 'Stock Market']]",2
4263,"[['Finance', 'Loans']]",2
4264,"[['Finance', 'Stock Market']]",1
4265,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
4266,"[['Finance', 'Stock Market']]",1
4267,"[['Finance', 'Stock Market']]",1
4270,"[['Finance', 'Loans']]",1
4271,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
4272,"[['Finance', 'Forex']]",1
4273,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
4274,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",3
4277,"[['Finance', 'Stock Market']]",2
4278,"[['Finance', 'Loans']]",1
4279,"[['Finance', 'Stock Market']]",1
4281,"[['Finance', 'Forex'], ['Banking', 'Transfers']]",4
4282,"[['Finance', 'Stock Market']]",1
4283,"[['Finance', 'Stock Market']]",1
4286,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4287,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4289,"[['Finance', 'Loans']]",1
4294,"[['Finance', 'Loans']]",1
4295,"[['Finance', 'Loans']]",1
4296,"[['Finance', 'Forex']]",1
4297,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
4299,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4302,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4303,"[['Finance', 'Loans']]",1
4305,"[['Finance', 'Stock Market']]",1
4306,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
4307,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4308,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
4309,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
4310,"[['Finance', 'Stock Market']]",1
4311,"[['Finance', 'Forex'], ['Banking', 'Savings'], ['Banking', 'Transfers']]",4
4312,"[['Finance', 'Loans']]",1
4314,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4316,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4317,"[['Banking', 'Savings']]",1
4318,"[['Finance', 'Loans']]",1
4322,"[['Banking', 'Transfers']]",1
4325,"[['Banking', 'Transfers']]",1
4327,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4328,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",4
4329,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4330,"[['Finance', 'Loans']]",2
4331,"[['Banking', 'Savings']]",1
4334,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening']]",3
4335,"[['Banking', 'Transfers']]",1
4336,"[['Finance', 'Loans'], ['Banking', 'Transfers']]",3
4337,"[['Finance', 'Stock Market']]",1
4339,"[['Finance', 'Loans']]",1
4342,"[['Banking', 'Transfers'], ['Banking', 'Account Opening'], ['Finance', 'Forex']]",4
4343,"[['Finance', 'Loans']]",1
4344,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening']]",3
4346,"[['Finance', 'Forex']]",1
4348,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4349,"[['Finance', 'Stock Market']]",1
4352,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
4354,"[['Finance', 'Stock Market']]",1
4355,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
4356,"[['Banking', 'Transfers']]",1
4357,"[['Finance', 'Loans'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",4
4358,"[['Finance', 'Stock Market']]",1
4360,"[['Finance', 'Loans']]",1
4364,"[['Banking', 'Account Opening']]",2
4366,"[['Finance', 'Loans']]",1
4371,"[['Finance', 'Forex']]",1
4372,"[['Banking', 'Transfers']]",1
4373,"[['Banking', 'Transfers']]",2
4374,"[['Banking', 'Account Opening'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4376,"[['Finance', 'Stock Market']]",1
4378,"[['Finance', 'Loans']]",1
4379,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
4380,"[['Finance', 'Forex']]",1
4381,"[['Banking', 'Transfers']]",1
4384,"[['Banking', 'Savings']]",1
4385,"[['Finance', 'Stock Market']]",2
4387,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4388,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4389,"[['Finance', 'Loans']]",1
4390,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
4392,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
4393,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
4394,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4395,"[['Finance', 'Loans']]",1
4397,"[['Finance', 'Forex'], ['Banking', 'Savings']]",3
4398,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4400,"[['Finance', 'Forex']]",1
4402,"[['Banking', 'Account Opening']]",1
4405,"[['Finance', 'Loans']]",1
4407,"[['Finance', 'Stock Market']]",1
4409,"[['Finance', 'Loans']]",1
4411,"[['Finance', 'Stock Market']]",1
4412,"[['Finance', 'Loans']]",1
4413,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
4414,"[['Banking', 'Transfers']]",1
4415,"[['Banking', 'Account Opening']]",1
4416,"[['Finance', 'Loans']]",1
4417,"[['Finance', 'Loans'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",4
4418,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4421,"[['Finance', 'Forex']]",1
4422,"[['Finance', 'Stock Market']]",1
4424,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4425,"[['Finance', 'Stock Market']]",2
4427,"[['Finance', 'Loans'], ['Banking', 'Transfers']]",3
4429,"[['Banking', 'Savings']]",1
4432,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4433,"[['Finance', 'Loans']]",1
4435,"[['Finance', 'Stock Market']]",1
4437,"[['Finance', 'Loans']]",1
4438,"[['Finance', 'Forex']]",1
4440,"[['Finance', 'Forex']]",1
4441,"[['Banking', 'Account Opening']]",1
4442,"[['Banking', 'Savings']]",1
4443,"[['Finance', 'Loans']]",1
4444,"[['Finance', 'Stock Market']]",1
4445,"[['Banking', 'Savings']]",1
4448,"[['Finance', 'Stock Market']]",1
4449,"[['Finance', 'Forex']]",1
4450,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4454,"[['Banking', 'Savings']]",1
4455,"[['Finance', 'Loans']]",1
4456,"[['Finance', 'Stock Market']]",1
4457,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4458,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
4459,"[['Finance', 'Loans']]",2
4461,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4463,"[['Finance', 'Forex']]",1
4465,"[['Finance', 'Stock Market']]",1
4466,"[['Finance', 'Stock Market']]",1
4469,"[['Finance', 'Forex']]",1
4470,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4471,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4472,"[['Finance', 'Loans']]",1
4474,"[['Finance', 'Stock Market']]",2
4477,"[['Finance', 'Stock Market']]",1
4478,"[['Finance', 'Forex'], ['Banking', 'Savings']]",3
4479,"[['Banking', 'Savings']]",1
4481,"[['Finance', 'Stock Market']]",1
4483,"[['Finance', 'Loans']]",1
4485,"[['Finance', 'Stock Market']]",1
4486,"[['Finance', 'Forex']]",1
4487,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4489,"[['Finance', 'Forex']]",2
4491,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
4493,"[['Banking', 'Transfers']]",1
4494,"[['Finance', 'Forex']]",1
4495,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4496,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
4497,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
4499,"[['Banking', 'Account Opening']]",1
4500,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Loans']]",3
4501,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4502,"[['Banking', 'Account Opening']]",1
4503,"[['Finance', 'Stock Market']]",1
4505,"[['Banking', 'Account Opening'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4506,"[['Finance', 'Forex']]",1
4507,"[['Finance', 'Stock Market']]",2
4508,"[['Banking', 'Transfers'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4512,"[['Finance', 'Stock Market']]",1
4513,"[['Finance', 'Loans']]",1
4514,"[['Banking', 'Savings']]",1
4516,"[['Finance', 'Loans']]",1
4519,"[['Finance', 'Forex']]",2
4521,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",2
4522,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4523,"[['Finance', 'Forex']]",1
4524,"[['Finance', 'Stock Market']]",2
4526,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Loans']]",3
4527,"[['Finance', 'Stock Market']]",2
4528,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
4529,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
4530,"[['Finance', 'Loans']]",1
4531,"[['Finance', 'Loans']]",1
4532,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
4533,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
4534,"[['Finance', 'Forex']]",1
4535,"[['Finance', 'Forex']]",1
4537,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
4539,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4540,"[['Banking', 'Account Opening'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4541,"[['Finance', 'Stock Market']]",1
4542,"[['Finance', 'Loans']]",1
4544,"[['Finance', 'Forex']]",1
4545,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
4546,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4547,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
4548,"[['Banking', 'Transfers']]",1
4549,"[['Banking', 'Account Opening']]",1
4550,"[['Finance', 'Loans']]",1
4555,"[['Finance', 'Stock Market'], ['Banking', 'Savings']]",3
4557,"[['Finance', 'Loans']]",1
4560,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4561,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
4562,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Stock Market']]",3
4563,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4564,"[['Finance', 'Loans']]",1
4565,"[['Finance', 'Loans']]",1
4566,"[['Banking', 'Savings']]",1
4567,"[['Finance', 'Forex']]",2
4569,"[['Banking', 'Transfers']]",1
4570,"[['Finance', 'Loans']]",1
4571,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4572,"[['Finance', 'Stock Market']]",1
4573,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",2
4574,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4575,"[['Finance', 'Stock Market']]",1
4576,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",3
4577,"[['Banking', 'Account Opening']]",1
4580,"[['Finance', 'Loans']]",1
4581,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4582,"[['Finance', 'Stock Market']]",1
4583,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4584,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4585,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4586,"[['Finance', 'Stock Market']]",2
4587,"[['Finance', 'Stock Market']]",1
4589,"[['Finance', 'Stock Market']]",1
4590,"[['Finance', 'Loans']]",1
4594,"[['Finance', 'Forex']]",1
4595,"[['Finance', 'Forex']]",1
4596,"[['Banking', 'Transfers']]",1
4597,"[['Finance', 'Loans']]",1
4598,"[['Banking', 'Savings']]",1
4599,"[['Finance', 'Forex']]",1
4600,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4601,"[['Finance', 'Forex']]",2
4603,"[['Finance', 'Loans']]",1
4605,"[['Finance', 'Stock Market']]",1
4606,"[['Banking', 'Transfers']]",1
4607,"[['Finance', 'Forex']]",1
4608,"[['Banking', 'Transfers']]",1
4610,"[['Finance', 'Stock Market']]",2
4611,"[['Banking', 'Transfers'], ['Banking', 'Account Opening']]",3
4612,"[['Banking', 'Account Opening']]",1
4613,"[['Banking', 'Transfers']]",1
4615,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4616,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4617,"[['Finance', 'Loans']]",2
4618,"[['Finance', 'Stock Market']]",1
4619,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4620,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",4
4621,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
4623,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
4625,"[['Finance', 'Forex']]",1
4626,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
4628,"[['Finance', 'Forex']]",1
4629,"[['Finance', 'Stock Market']]",1
4630,"[['Finance', 'Loans']]",4
4631,"[['Finance', 'Stock Market'], ['Finance', 'Loans']]",3
4633,"[['Banking', 'Savings']]",1
4634,"[['Finance', 'Stock Market']]",1
4636,"[['Banking', 'Account Opening']]",1
4638,"[['Finance', 'Loans']]",1
4640,"[['Banking', 'Savings']]",1
4641,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening']]",3
4642,"[['Finance', 'Stock Market']]",1
4643,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4644,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4645,"[['Finance', 'Loans']]",1
4647,"[['Banking', 'Transfers']]",1
4651,"[['Banking', 'Transfers']]",1
4652,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4653,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4655,"[['Banking', 'Transfers'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4657,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4658,"[['Finance', 'Forex']]",1
4659,"[['Finance', 'Loans']]",1
4660,"[['Finance', 'Stock Market']]",1
4661,"[['Finance', 'Stock Market']]",2
4662,"[['Banking', 'Transfers']]",1
4663,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
4664,"[['Finance', 'Stock Market']]",1
4665,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
4666,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4667,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4669,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4670,"[['Finance', 'Stock Market']]",1
4674,"[['Finance', 'Loans']]",1
4675,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
4676,"[['Finance', 'Loans'], ['Banking', 'Savings']]",3
4677,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
4678,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
4680,"[['Finance', 'Loans']]",1
4683,"[['Finance', 'Stock Market']]",1
4684,"[['Banking', 'Savings']]",1
4686,"[['Finance', 'Loans']]",1
4687,"[['Finance', 'Forex']]",1
4688,"[['Banking', 'Savings']]",1
4692,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4693,"[['Finance', 'Loans']]",1
4694,"[['Banking', 'Transfers']]",1
4695,"[['Finance', 'Stock Market']]",1
4697,"[['Finance', 'Stock Market']]",1
4698,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
4699,"[['Finance', 'Forex']]",1
4701,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4702,"[['Finance', 'Stock Market']]",1
4704,"[['Banking', 'Account Opening']]",1
4705,"[['Finance', 'Loans']]",1
4706,"[['Finance', 'Stock Market']]",1
4707,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
4709,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Loans']]",3
4711,"[['Finance', 'Forex']]",2
4713,"[['Finance', 'Stock Market']]",1
4715,"[['Finance', 'Stock Market']]",1
4718,"[['Banking', 'Transfers']]",1
4719,"[['Finance', 'Stock Market']]",1
4720,"[['Finance', 'Loans']]",3
4723,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
4724,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
4725,"[['Finance', 'Loans']]",1
4726,"[['Banking', 'Account Opening']]",1
4727,"[['Finance', 'Forex']]",1
4728,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
4729,"[['Banking', 'Transfers'], ['Finance', 'Loans'], ['Banking', 'Account Opening']]",5
4730,"[['Finance', 'Loans']]",2
4731,"[['Finance', 'Stock Market']]",1
4732,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4735,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
4736,"[['Finance', 'Stock Market']]",1
4737,"[['Finance', 'Loans']]",1
4738,"[['Finance', 'Loans']]",1
4739,"[['Finance', 'Stock Market']]",1
4741,"[['Finance', 'Stock Market']]",1
4742,"[['Finance', 'Forex']]",1
4743,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
4744,"[['Finance', 'Forex']]",1
4745,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4747,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
4748,"[['Banking', 'Savings']]",1
4751,"[['Finance', 'Forex'], ['Banking', 'Transfers']]",3
4752,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
4753,"[['Banking', 'Account Opening']]",1
4754,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4756,"[['Finance', 'Loans']]",2
4757,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
4758,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",3
4759,"[['Finance', 'Forex']]",1
4760,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4761,"[['Finance', 'Loans']]",2
4762,"[['Finance', 'Stock Market']]",1
4764,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4765,"[['Finance', 'Stock Market']]",1
4766,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4768,"[['Finance', 'Stock Market']]",1
4770,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4772,"[['Finance', 'Loans']]",1
4774,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Forex']]",3
4775,"[['Banking', 'Transfers']]",1
4776,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
4777,"[['Banking', 'Savings']]",1
4778,"[['Finance', 'Forex'], ['Banking', 'Transfers']]",3
4780,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4782,"[['Finance', 'Forex']]",1
4783,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
4785,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4786,"[['Finance', 'Forex']]",1
4787,"[['Banking', 'Savings']]",1
4788,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4789,"[['Finance', 'Forex'], ['Banking', 'Savings'], ['Banking', 'Transfers']]",4
4790,"[['Finance', 'Stock Market']]",1
4791,"[['Finance', 'Loans']]",1
4792,"[['Finance', 'Forex'], ['Banking', 'Savings']]",3
4793,"[['Banking', 'Savings']]",1
4794,"[['Finance', 'Loans']]",1
4795,"[['Finance', 'Loans']]",1
4797,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4799,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
4801,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4802,"[['Finance', 'Loans']]",1
4805,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
4806,"[['Finance', 'Forex']]",1
4808,"[['Finance', 'Stock Market']]",1
4809,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
4810,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
4811,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
4812,"[['Finance', 'Stock Market']]",1
4813,"[['Finance', 'Loans']]",1
4814,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
4816,"[['Finance', 'Loans']]",1
4817,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
4819,"[['Finance', 'Loans']]",1
4821,"[['Finance', 'Loans']]",1
4822,"[['Finance', 'Stock Market'], ['Banking', 'Transfers']]",3
4823,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4824,"[['Banking', 'Transfers']]",1
4826,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
4827,"[['Finance', 'Forex']]",1
4828,"[['Finance', 'Stock Market']]",1
4829,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
4830,"[['Banking', 'Savings']]",1
4831,"[['Finance', 'Forex']]",1
4832,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
4834,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
