customernumber,category,subcategory,interest_count
9035,Finance,Loans,1
9035,Banking,Transfers,1
9033,Finance,Forex,1
9032,Finance,Stock Market,1
9032,Banking,Savings,1
9031,Finance,Forex,1
9030,Finance,Stock Market,1
9030,Finance,Loans,1
9028,Banking,Savings,1
9027,Finance,Stock Market,1
9027,Finance,Forex,1
9025,Finance,Stock Market,1
9024,Banking,Transfers,1
9024,Banking,Savings,1
9024,Banking,Account Opening,1
9022,Finance,Forex,1
9021,Finance,Loans,1
9021,Finance,Forex,1
9020,Banking,Account Opening,1
9017,Finance,Forex,1
9017,Banking,Account Opening,1
9016,Finance,Loans,1
9044,Finance,Loans,1
9048,Finance,Loans,1
8937,Banking,Account Opening,1
9048,Finance,Stock Market,1
9073,Banking,Savings,1
9072,Finance,Loans,1
9071,Finance,Forex,1
9069,Banking,Savings,1
9069,Banking,Account Opening,1
9068,Finance,Stock Market,1
9068,Finance,Loans,1
9068,Finance,Forex,1
9067,Finance,Stock Market,1
9067,Finance,Forex,1
9066,Banking,Transfers,1
9065,Finance,Loans,1
9065,Banking,Transfers,1
9064,Finance,Loans,1
9064,Finance,Forex,1
9064,Banking,Account Opening,1
9063,Finance,Forex,1
9061,Finance,Loans,1
9060,Banking,Account Opening,1
9059,Banking,Transfers,1
9056,Banking,Transfers,1
9053,Finance,Stock Market,1
9053,Finance,Forex,1
9051,Finance,Loans,1
9050,Finance,Loans,1
9050,Finance,Forex,1
9050,Banking,Transfers,1
9049,Finance,Loans,1
9049,Banking,Transfers,1
9015,Finance,Forex,1
9014,Finance,Stock Market,1
9014,Finance,Loans,1
9013,Finance,Stock Market,1
8976,Finance,Loans,1
8976,Finance,Forex,1
8976,Banking,Transfers,1
8976,Banking,Savings,1
8973,Banking,Account Opening,1
8971,Finance,Forex,1
8969,Finance,Stock Market,1
8968,Finance,Forex,1
8966,Finance,Forex,1
8966,Banking,Account Opening,1
8964,Finance,Stock Market,1
8962,Finance,Stock Market,1
8957,Finance,Stock Market,1
8955,Banking,Account Opening,1
8953,Finance,Stock Market,1
8953,Finance,Loans,1
8953,Finance,Forex,1
8951,Finance,Stock Market,1
8948,Banking,Account Opening,1
8947,Banking,Account Opening,1
8946,Finance,Forex,1
8946,Banking,Savings,1
8945,Finance,Forex,1
8945,Banking,Transfers,1
8944,Finance,Stock Market,1
8943,Finance,Forex,1
8942,Finance,Stock Market,1
8940,Finance,Stock Market,1
8937,Banking,Savings,1
8979,Banking,Account Opening,1
8979,Finance,Loans,1
8981,Banking,Transfers,1
8997,Finance,Stock Market,1
9012,Finance,Forex,1
9011,Banking,Transfers,1
9010,Finance,Loans,1
9007,Finance,Loans,1
9007,Banking,Account Opening,1
9004,Banking,Transfers,1
9002,Finance,Stock Market,1
9002,Banking,Account Opening,1
9001,Finance,Stock Market,1
9000,Finance,Forex,1
8999,Banking,Savings,1
8998,Finance,Forex,1
8998,Banking,Transfers,1
8997,Finance,Forex,1
8982,Banking,Transfers,1
8996,Banking,Savings,1
8991,Banking,Savings,1
8990,Banking,Account Opening,1
8988,Finance,Forex,1
8988,Banking,Transfers,1
8986,Finance,Loans,1
8986,Banking,Savings,1
8985,Finance,Stock Market,1
8984,Finance,Stock Market,1
8983,Finance,Loans,1
8983,Banking,Transfers,1
8982,Finance,Stock Market,1
8982,Finance,Forex,1
9393,Finance,Loans,1
9397,Finance,Forex,1
8783,Finance,Loans,1
9803,Banking,Transfers,1
9801,Banking,Account Opening,1
9800,Finance,Stock Market,1
9799,Finance,Stock Market,1
9799,Finance,Loans,1
9794,Finance,Stock Market,1
9794,Finance,Forex,1
9793,Finance,Stock Market,1
9792,Finance,Forex,1
9791,Finance,Stock Market,1
9790,Finance,Loans,1
9788,Finance,Forex,1
9785,Finance,Stock Market,1
9785,Banking,Savings,1
9784,Finance,Stock Market,1
9784,Banking,Account Opening,1
9783,Finance,Forex,1
9782,Finance,Stock Market,1
9782,Finance,Loans,1
9781,Finance,Loans,1
9781,Finance,Forex,1
9780,Finance,Stock Market,1
9778,Finance,Forex,1
9777,Banking,Account Opening,1
9776,Finance,Forex,1
9774,Finance,Loans,1
9773,Finance,Stock Market,1
9772,Finance,Forex,1
9771,Banking,Transfers,1
9768,Finance,Stock Market,1
9802,Finance,Forex,1
9803,Finance,Stock Market,1
9766,Finance,Stock Market,1
9804,Finance,Stock Market,1
9841,Banking,Transfers,1
9839,Finance,Loans,1
9839,Banking,Transfers,1
9837,Banking,Transfers,1
9836,Finance,Stock Market,1
9835,Banking,Account Opening,1
9834,Finance,Loans,1
9833,Finance,Forex,1
9831,Finance,Forex,1
9830,Finance,Stock Market,1
9830,Finance,Forex,1
9830,Banking,Account Opening,1
9829,Finance,Forex,1
9829,Banking,Savings,1
9828,Finance,Forex,1
9828,Banking,Savings,1
9827,Banking,Transfers,1
9822,Finance,Stock Market,1
9821,Finance,Forex,1
9819,Finance,Stock Market,1
9818,Finance,Loans,1
9818,Finance,Forex,1
9817,Finance,Loans,1
9816,Finance,Stock Market,1
9814,Banking,Savings,1
9813,Finance,Loans,1
9811,Finance,Stock Market,1
9807,Banking,Account Opening,1
9806,Finance,Loans,1
9767,Banking,Savings,1
9766,Finance,Forex,1
9398,Finance,Loans,1
9731,Banking,Transfers,1
9730,Finance,Loans,1
9729,Finance,Loans,1
9725,Banking,Account Opening,1
9724,Finance,Stock Market,1
9720,Finance,Stock Market,1
9720,Finance,Loans,1
9719,Finance,Loans,1
9719,Banking,Savings,1
9716,Finance,Loans,1
9716,Banking,Account Opening,1
9714,Finance,Stock Market,1
9714,Finance,Loans,1
9712,Finance,Loans,1
9712,Finance,Forex,1
9712,Banking,Account Opening,1
9709,Finance,Loans,1
9709,Finance,Forex,1
9708,Finance,Forex,1
9707,Finance,Loans,1
9706,Finance,Loans,1
9706,Banking,Savings,1
9704,Finance,Stock Market,1
9703,Finance,Loans,1
9703,Finance,Forex,1
9700,Banking,Savings,1
9698,Banking,Transfers,1
9697,Finance,Stock Market,1
9697,Finance,Forex,1
9696,Finance,Loans,1
9730,Finance,Stock Market,1
9731,Finance,Forex,1
9764,Finance,Loans,1
9732,Banking,Account Opening,1
9764,Finance,Forex,1
9763,Finance,Loans,1
9762,Finance,Stock Market,1
9762,Finance,Forex,1
9761,Finance,Loans,1
9759,Finance,Forex,1
9758,Banking,Account Opening,1
9757,Finance,Stock Market,1
9754,Finance,Loans,1
9753,Finance,Forex,1
9750,Finance,Loans,1
9749,Finance,Loans,1
9747,Finance,Stock Market,1
9745,Finance,Stock Market,1
9745,Finance,Loans,1
9745,Finance,Forex,1
9745,Banking,Account Opening,1
9744,Finance,Forex,1
9744,Banking,Savings,1
9742,Finance,Stock Market,1
9741,Finance,Forex,1
9737,Finance,Stock Market,1
9736,Finance,Stock Market,1
9736,Finance,Loans,1
9736,Finance,Forex,1
9736,Banking,Savings,1
9735,Finance,Loans,1
9735,Banking,Savings,1
9733,Banking,Savings,1
9841,Finance,Forex,1
9841,Finance,Loans,1
9841,Finance,Stock Market,1
9960,Banking,Savings,1
9956,Finance,Forex,1
9952,Finance,Loans,1
9950,Finance,Stock Market,1
9950,Finance,Loans,1
9950,Finance,Forex,1
9949,Finance,Stock Market,1
9946,Finance,Forex,1
9943,Finance,Loans,1
9943,Banking,Transfers,1
9942,Finance,Loans,1
9942,Banking,Transfers,1
9939,Finance,Forex,1
9939,Banking,Savings,1
9938,Finance,Forex,1
9938,Banking,Account Opening,1
9937,Finance,Stock Market,1
9937,Finance,Loans,1
9937,Finance,Forex,1
9936,Finance,Loans,1
9936,Banking,Transfers,1
9935,Finance,Stock Market,1
9934,Finance,Forex,1
9931,Finance,Loans,1
9931,Banking,Transfers,1
9929,Finance,Stock Market,1
9925,Finance,Stock Market,1
9925,Finance,Loans,1
9925,Banking,Account Opening,1
9923,Banking,Account Opening,1
9958,Banking,Savings,1
9960,Finance,Forex,1
9843,Finance,Forex,1
9966,Finance,Stock Market,1
9996,Banking,Savings,1
9994,Finance,Loans,1
9992,Finance,Stock Market,1
9992,Finance,Loans,1
9992,Banking,Savings,1
9990,Finance,Loans,1
9989,Finance,Stock Market,1
9988,Finance,Stock Market,1
9988,Finance,Loans,1
9987,Finance,Stock Market,1
9987,Finance,Loans,1
9986,Finance,Loans,1
9985,Banking,Transfers,1
9979,Finance,Stock Market,1
9978,Finance,Loans,1
9977,Finance,Loans,1
9976,Finance,Loans,1
9976,Banking,Transfers,1
9974,Finance,Stock Market,1
9973,Finance,Stock Market,1
9973,Finance,Loans,1
9973,Banking,Account Opening,1
9972,Finance,Forex,1
9971,Finance,Loans,1
9970,Finance,Stock Market,1
9970,Finance,Forex,1
9969,Finance,Forex,1
9968,Finance,Stock Market,1
9967,Banking,Savings,1
9921,Finance,Loans,1
9921,Banking,Account Opening,1
9920,Banking,Transfers,1
9919,Finance,Stock Market,1
9881,Finance,Forex,1
9880,Banking,Transfers,1
9878,Finance,Loans,1
9878,Finance,Forex,1
9876,Finance,Forex,1
9873,Finance,Forex,1
9872,Banking,Transfers,1
9867,Finance,Stock Market,1
9867,Banking,Savings,1
9865,Finance,Stock Market,1
9865,Finance,Forex,1
9864,Finance,Stock Market,1
9859,Finance,Stock Market,1
9857,Finance,Stock Market,1
9856,Finance,Loans,1
9855,Banking,Account Opening,1
9854,Finance,Forex,1
9852,Finance,Loans,1
9851,Finance,Stock Market,1
9851,Finance,Loans,1
9851,Finance,Forex,1
9850,Finance,Loans,1
9850,Banking,Transfers,1
9848,Finance,Stock Market,1
9848,Finance,Loans,1
9844,Finance,Forex,1
9844,Banking,Account Opening,1
9843,Finance,Stock Market,1
9843,Finance,Loans,1
9884,Finance,Loans,1
9885,Banking,Transfers,1
9885,Finance,Forex,1
9906,Finance,Forex,1
9917,Finance,Loans,1
9916,Banking,Savings,1
9915,Finance,Forex,1
9915,Banking,Account Opening,1
9914,Finance,Forex,1
9913,Banking,Transfers,1
9912,Banking,Account Opening,1
9911,Finance,Loans,1
9910,Finance,Forex,1
9908,Banking,Savings,1
9907,Finance,Stock Market,1
9907,Finance,Loans,1
9906,Finance,Loans,1
9906,Banking,Transfers,1
9885,Finance,Stock Market,1
9906,Banking,Account Opening,1
9903,Banking,Transfers,1
9903,Banking,Savings,1
9901,Finance,Forex,1
9900,Finance,Stock Market,1
9900,Finance,Forex,1
9899,Finance,Loans,1
9898,Finance,Loans,1
9896,Finance,Forex,1
9895,Finance,Forex,1
9895,Banking,Transfers,1
9889,Finance,Forex,1
9889,Banking,Savings,1
9694,Finance,Loans,1
9694,Banking,Account Opening,1
9693,Finance,Loans,1
9511,Banking,Account Opening,1
9506,Finance,Forex,1
9504,Finance,Loans,1
9503,Banking,Transfers,1
9502,Finance,Stock Market,1
9501,Finance,Loans,1
9501,Banking,Account Opening,1
9498,Finance,Stock Market,1
9497,Banking,Account Opening,1
9491,Finance,Forex,1
9490,Banking,Account Opening,1
9486,Banking,Account Opening,1
9485,Finance,Stock Market,1
9483,Finance,Stock Market,1
9483,Finance,Forex,1
9482,Finance,Loans,1
9481,Finance,Forex,1
9477,Banking,Savings,1
9476,Banking,Savings,1
9475,Finance,Forex,1
9474,Finance,Loans,1
9473,Finance,Stock Market,1
9473,Finance,Forex,1
9472,Finance,Stock Market,1
9472,Finance,Loans,1
9472,Banking,Account Opening,1
9471,Finance,Loans,1
9471,Banking,Transfers,1
9469,Finance,Stock Market,1
9469,Finance,Forex,1
9510,Finance,Loans,1
9511,Finance,Forex,1
9538,Finance,Loans,1
9511,Finance,Loans,1
9536,Banking,Transfers,1
9535,Finance,Forex,1
9534,Finance,Stock Market,1
9533,Finance,Loans,1
9533,Banking,Account Opening,1
9531,Finance,Stock Market,1
9530,Finance,Stock Market,1
9530,Banking,Savings,1
9529,Finance,Loans,1
9528,Finance,Loans,1
9526,Finance,Stock Market,1
9526,Finance,Forex,1
9526,Banking,Account Opening,1
9525,Finance,Loans,1
9525,Finance,Forex,1
9524,Banking,Transfers,1
9524,Banking,Savings,1
9520,Finance,Loans,1
9519,Finance,Forex,1
9519,Banking,Transfers,1
9517,Finance,Stock Market,1
9517,Finance,Forex,1
9516,Finance,Stock Market,1
9516,Finance,Forex,1
9515,Banking,Account Opening,1
9514,Finance,Forex,1
9512,Finance,Stock Market,1
9512,Finance,Loans,1
9511,Finance,Stock Market,1
9469,Banking,Savings,1
9467,Finance,Stock Market,1
9466,Finance,Forex,1
9465,Finance,Loans,1
9427,Banking,Account Opening,1
9426,Finance,Stock Market,1
9426,Banking,Account Opening,1
9425,Banking,Savings,1
9423,Finance,Forex,1
9422,Finance,Forex,1
9421,Finance,Loans,1
9421,Banking,Savings,1
9420,Finance,Loans,1
9420,Finance,Forex,1
9419,Finance,Stock Market,1
9418,Finance,Stock Market,1
9416,Banking,Savings,1
9414,Finance,Forex,1
9414,Banking,Account Opening,1
9411,Finance,Stock Market,1
9410,Banking,Transfers,1
9408,Finance,Stock Market,1
9407,Finance,Loans,1
9406,Finance,Loans,1
9405,Banking,Savings,1
9404,Finance,Forex,1
9404,Banking,Savings,1
9403,Finance,Loans,1
9403,Finance,Forex,1
9402,Banking,Transfers,1
9400,Banking,Transfers,1
9399,Banking,Transfers,1
9398,Finance,Stock Market,1
9428,Finance,Stock Market,1
9431,Finance,Stock Market,1
9432,Banking,Account Opening,1
9449,Finance,Forex,1
9465,Banking,Savings,1
9464,Finance,Stock Market,1
9464,Finance,Loans,1
9464,Finance,Forex,1
9463,Banking,Savings,1
9460,Finance,Loans,1
9457,Banking,Account Opening,1
9456,Finance,Loans,1
9456,Finance,Forex,1
9454,Banking,Account Opening,1
9452,Finance,Forex,1
9452,Banking,Transfers,1
9449,Finance,Stock Market,1
9449,Banking,Savings,1
9433,Finance,Stock Market,1
9448,Finance,Forex,1
9448,Banking,Transfers,1
9447,Banking,Account Opening,1
9444,Banking,Savings,1
9443,Banking,Transfers,1
9442,Banking,Savings,1
9441,Finance,Loans,1
9440,Finance,Forex,1
9439,Banking,Savings,1
9436,Finance,Stock Market,1
9436,Finance,Forex,1
9435,Finance,Stock Market,1
9434,Finance,Stock Market,1
9536,Finance,Loans,1
9540,Banking,Savings,1
9692,Finance,Stock Market,1
9648,Finance,Loans,1
9645,Finance,Forex,1
9642,Finance,Stock Market,1
9642,Banking,Account Opening,1
9641,Finance,Loans,1
9639,Finance,Loans,1
9638,Finance,Loans,1
9638,Banking,Account Opening,1
9637,Finance,Stock Market,1
9635,Finance,Loans,1
9635,Finance,Forex,1
9633,Finance,Stock Market,1
9632,Finance,Loans,1
9631,Finance,Stock Market,1
9630,Finance,Stock Market,1
9629,Finance,Stock Market,1
9629,Finance,Loans,1
9626,Finance,Forex,1
9623,Finance,Stock Market,1
9623,Banking,Account Opening,1
9621,Banking,Account Opening,1
9620,Finance,Loans,1
9620,Banking,Savings,1
9619,Finance,Loans,1
9619,Banking,Account Opening,1
9613,Finance,Stock Market,1
9613,Banking,Savings,1
9612,Banking,Transfers,1
9609,Finance,Loans,1
9608,Finance,Loans,1
9647,Banking,Savings,1
9651,Finance,Stock Market,1
9542,Finance,Loans,1
9652,Banking,Savings,1
9692,Finance,Loans,1
9690,Finance,Stock Market,1
9689,Banking,Savings,1
9688,Finance,Stock Market,1
9688,Finance,Loans,1
9688,Banking,Transfers,1
9688,Banking,Account Opening,1
9687,Finance,Stock Market,1
9682,Finance,Stock Market,1
9681,Finance,Forex,1
9680,Finance,Stock Market,1
9680,Finance,Loans,1
9678,Finance,Stock Market,1
9676,Finance,Stock Market,1
9675,Finance,Stock Market,1
9675,Banking,Account Opening,1
9669,Finance,Stock Market,1
9669,Finance,Loans,1
9668,Finance,Stock Market,1
9666,Banking,Account Opening,1
9664,Finance,Loans,1
9664,Banking,Account Opening,1
9660,Finance,Forex,1
9658,Finance,Stock Market,1
9658,Banking,Account Opening,1
9655,Finance,Stock Market,1
9655,Finance,Loans,1
9653,Finance,Stock Market,1
9652,Finance,Forex,1
9607,Finance,Stock Market,1
9607,Finance,Loans,1
9606,Finance,Stock Market,1
9606,Finance,Loans,1
9577,Finance,Forex,1
9575,Finance,Loans,1
9575,Finance,Forex,1
9574,Finance,Stock Market,1
9569,Finance,Loans,1
9569,Banking,Transfers,1
9567,Finance,Loans,1
9567,Finance,Forex,1
9566,Banking,Savings,1
9565,Finance,Forex,1
9563,Finance,Loans,1
9562,Finance,Stock Market,1
9562,Finance,Loans,1
9562,Finance,Forex,1
9561,Finance,Stock Market,1
9560,Finance,Forex,1
9559,Banking,Savings,1
9558,Finance,Stock Market,1
9558,Finance,Forex,1
9557,Finance,Forex,1
9557,Banking,Account Opening,1
9555,Banking,Transfers,1
9553,Finance,Stock Market,1
9552,Finance,Stock Market,1
9551,Finance,Stock Market,1
9547,Finance,Forex,1
9545,Finance,Loans,1
9545,Finance,Forex,1
9543,Finance,Forex,1
9578,Finance,Forex,1
9578,Finance,Loans,1
9580,Finance,Forex,1
9594,Finance,Loans,1
9606,Finance,Forex,1
9604,Finance,Loans,1
9603,Finance,Stock Market,1
9603,Finance,Loans,1
9602,Finance,Loans,1
9602,Banking,Account Opening,1
9600,Finance,Loans,1
9600,Banking,Savings,1
9598,Finance,Stock Market,1
9597,Finance,Loans,1
9597,Banking,Account Opening,1
9596,Finance,Stock Market,1
9595,Finance,Forex,1
9593,Finance,Forex,1
9581,Finance,Forex,1
9592,Finance,Stock Market,1
9592,Finance,Loans,1
9591,Finance,Loans,1
9591,Finance,Forex,1
9590,Finance,Forex,1
9590,Banking,Transfers,1
9590,Banking,Savings,1
9589,Banking,Account Opening,1
9586,Finance,Stock Market,1
9586,Finance,Loans,1
9585,Finance,Forex,1
9583,Banking,Account Opening,1
9581,Finance,Stock Market,1
8784,Finance,Stock Market,1
8782,Finance,Forex,1
7549,Finance,Loans,1
7966,Banking,Account Opening,1
7963,Finance,Loans,1
7961,Finance,Loans,1
7960,Finance,Loans,1
7959,Finance,Forex,1
7956,Finance,Loans,1
7954,Finance,Stock Market,1
7954,Finance,Forex,1
7952,Finance,Loans,1
7952,Finance,Forex,1
7951,Finance,Loans,1
7951,Finance,Forex,1
7948,Finance,Loans,1
7945,Finance,Stock Market,1
7944,Finance,Forex,1
7943,Banking,Transfers,1
7943,Banking,Account Opening,1
7942,Finance,Stock Market,1
7939,Finance,Forex,1
7939,Banking,Transfers,1
7939,Banking,Account Opening,1
7936,Finance,Stock Market,1
7935,Banking,Transfers,1
7931,Banking,Savings,1
7930,Finance,Stock Market,1
7930,Finance,Forex,1
7929,Banking,Account Opening,1
7928,Finance,Loans,1
7927,Finance,Loans,1
7925,Finance,Stock Market,1
7964,Finance,Stock Market,1
7966,Banking,Savings,1
7924,Finance,Loans,1
7968,Finance,Stock Market,1
8001,Finance,Forex,1
8001,Banking,Account Opening,1
7997,Finance,Forex,1
7995,Finance,Stock Market,1
7995,Finance,Forex,1
7995,Banking,Savings,1
7995,Banking,Account Opening,1
7994,Finance,Stock Market,1
7991,Finance,Loans,1
7991,Finance,Forex,1
7991,Banking,Transfers,1
7991,Banking,Account Opening,1
7990,Finance,Forex,1
7988,Finance,Loans,1
7986,Finance,Loans,1
7986,Banking,Account Opening,1
7985,Finance,Stock Market,1
7985,Finance,Forex,1
7983,Finance,Stock Market,1
7982,Finance,Loans,1
7979,Banking,Account Opening,1
7978,Finance,Forex,1
7977,Banking,Transfers,1
7973,Finance,Loans,1
7973,Finance,Forex,1
7971,Banking,Account Opening,1
7970,Finance,Loans,1
7970,Finance,Forex,1
7970,Banking,Account Opening,1
7925,Banking,Account Opening,1
7924,Banking,Account Opening,1
8167,Banking,Transfers,1
7889,Banking,Savings,1
7886,Finance,Forex,1
7884,Finance,Forex,1
7881,Finance,Stock Market,1
7881,Finance,Forex,1
7880,Finance,Stock Market,1
7879,Banking,Account Opening,1
7878,Banking,Savings,1
7878,Banking,Account Opening,1
7877,Finance,Forex,1
7876,Finance,Forex,1
7874,Finance,Stock Market,1
7873,Finance,Forex,1
7873,Banking,Transfers,1
7872,Finance,Loans,1
7872,Banking,Account Opening,1
7871,Finance,Loans,1
7871,Finance,Forex,1
7869,Finance,Loans,1
7868,Banking,Account Opening,1
7865,Banking,Savings,1
7864,Finance,Loans,1
7864,Finance,Forex,1
7863,Finance,Loans,1
7861,Finance,Stock Market,1
7859,Banking,Account Opening,1
7858,Finance,Stock Market,1
7858,Finance,Forex,1
7857,Finance,Loans,1
7857,Banking,Transfers,1
7888,Finance,Forex,1
7890,Finance,Stock Market,1
7923,Finance,Stock Market,1
7891,Finance,Forex,1
7923,Banking,Transfers,1
7923,Banking,Savings,1
7922,Finance,Loans,1
7921,Banking,Transfers,1
7917,Finance,Stock Market,1
7917,Finance,Loans,1
7917,Finance,Forex,1
7915,Finance,Loans,1
7914,Finance,Stock Market,1
7914,Finance,Forex,1
7913,Finance,Stock Market,1
7913,Finance,Forex,1
7912,Finance,Loans,1
7909,Banking,Transfers,1
7907,Finance,Stock Market,1
7907,Finance,Forex,1
7905,Finance,Forex,1
7904,Finance,Stock Market,1
7904,Banking,Account Opening,1
7903,Finance,Loans,1
7901,Finance,Stock Market,1
7901,Banking,Transfers,1
7899,Banking,Savings,1
7898,Banking,Transfers,1
7896,Banking,Account Opening,1
7895,Finance,Stock Market,1
7894,Finance,Stock Market,1
7893,Finance,Forex,1
7892,Finance,Loans,1
8002,Finance,Stock Market,1
8004,Banking,Account Opening,1
8004,Finance,Loans,1
8121,Banking,Savings,1
8118,Banking,Savings,1
8116,Banking,Savings,1
8115,Finance,Loans,1
8115,Finance,Forex,1
8114,Finance,Stock Market,1
8111,Finance,Loans,1
8111,Finance,Forex,1
8111,Banking,Account Opening,1
8110,Finance,Loans,1
8109,Finance,Stock Market,1
8107,Banking,Savings,1
8106,Finance,Loans,1
8106,Finance,Forex,1
8105,Finance,Stock Market,1
8103,Finance,Stock Market,1
8102,Finance,Forex,1
8099,Finance,Loans,1
8099,Finance,Forex,1
8098,Finance,Loans,1
8097,Finance,Forex,1
8096,Finance,Stock Market,1
8095,Finance,Stock Market,1
8094,Finance,Loans,1
8089,Finance,Stock Market,1
8085,Finance,Forex,1
8084,Banking,Savings,1
8084,Banking,Account Opening,1
8083,Finance,Loans,1
8083,Banking,Account Opening,1
8119,Finance,Stock Market,1
8122,Finance,Stock Market,1
8007,Banking,Transfers,1
8128,Finance,Stock Market,1
8165,Finance,Loans,1
8164,Banking,Transfers,1
8162,Finance,Stock Market,1
8161,Finance,Forex,1
8158,Finance,Forex,1
8156,Finance,Stock Market,1
8156,Finance,Loans,1
8153,Finance,Stock Market,1
8149,Banking,Transfers,1
8146,Finance,Stock Market,1
8146,Finance,Loans,1
8144,Finance,Stock Market,1
8142,Finance,Loans,1
8141,Banking,Account Opening,1
8140,Finance,Loans,1
8140,Banking,Savings,1
8138,Finance,Loans,1
8136,Finance,Loans,1
8136,Banking,Transfers,1
8133,Finance,Stock Market,1
8133,Banking,Account Opening,1
8132,Finance,Stock Market,1
8130,Finance,Stock Market,1
8130,Banking,Transfers,1
8130,Banking,Savings,1
